明細コード,年月,検索カナ,品名,YJコード,一般名称カナ,一般名称,単位,棚番１,棚番２,理論在庫,単価,在庫金額,不動月数,在庫金額順位,発注点,調整数,自動発注対象外,発注点有効,後発,未処方日数,薬剤備考,薬価,薬価在庫金額,前月末理論在庫,入庫数,入庫金額,処方出庫数,処方出庫金額,処方外出庫数,処方外出庫金額,在庫月数
200318,202606,ｱﾃﾞﾎｽ,アデホスコーワ腸溶錠６０,3992001F3028,アデノシンサンリンサンニナトリウムスイワブツチョウヨウジョウ,アデノシン三リン酸二ナトリウム水和物腸溶錠,錠,,,462,4.49,2074,,523,400,0,0,1,0,3,"",6.3,2911,452,100,449,90,404,0,0,0.67
200388,202606,ｱﾅﾌﾗﾆｰﾙ,アナフラニール錠１０ｍｇ,1174002F1029,クロミプラミンエンサンエンジョウ,クロミプラミン塩酸塩錠,錠,,,9,9.27,83,1,1133,180,0,0,1,0,25,"",10.2,92,9,0,0,0,0,0,0,0.05
200451,202606,ｱﾌﾟﾚｿﾞﾘﾝ,アプレゾリン錠１０ｍｇ,2142004F1053,ヒドララジンエンサンエンジョウ,ヒドララジン塩酸塩錠,錠,,,20,9.4,188,,1113,180,0,0,1,0,1,"",10.8,216,200,0,0,180,1692,0,0,0.11
200570,202606,ｱﾓﾊﾞﾝ,アモバン錠１０,1129007F2022,ゾピクロンジョウ,ゾピクロン錠,錠,,,129,10.45,1348,1,710,60,0,0,1,0,23,"",11.5,1484,129,0,0,0,0,0,0,4.3
200571,202606,ｱﾓﾊﾞﾝ,アモバン錠７．５,1129007F1026,ゾピクロンジョウ,ゾピクロン錠,錠,,,115,9.9,1139,1,767,30,0,0,1,0,34,"",10.9,1254,115,0,0,0,0,0,0,0
200654,202606,ｱﾙﾀﾞｸﾄﾝｴｰ,アルダクトンＡ錠５０ｍｇ,2133001F2057,スピロノラクトンジョウ,スピロノラクトン錠,錠,,,110,16.79,1847,1,570,60,0,0,1,0,17,"",22.9,2519,110,0,0,0,0,0,0,3.67
200676,202606,ｱﾙﾌｧﾛｰﾙ,アルファロールカプセル０．２５μｇ,3112001M1046,アルファカルシドールカプセル,アルファカルシドールカプセル,カプセル,,,129,4.84,624,,962,30,0,0,1,0,10,"",6.3,813,59,100,484,30,145,0,0,4.3
200682,202606,ｱﾙﾌｧﾛｰﾙ,アルファロールカプセル１μｇ,3112001M3065,アルファカルシドールカプセル,アルファカルシドールカプセル,カプセル,,,122,7.56,922,1,836,90,0,0,1,0,20,"",8.4,1025,122,0,0,0,0,0,0,1.94
201043,202606,ｲﾝﾃﾞﾗﾙ,インデラル錠１０ｍｇ,2123008F1048,プロプラノロールエンサンエンジョウ,プロプラノロール塩酸塩錠,錠,,,90,8.7,783,10,901,0,0,0,0,0,296,"",10.8,972,90,0,0,0,0,0,0,0
201189,202606,ｳﾝｹｲﾄｳｴｷｽ,１０６ツムラ温経湯エキス顆粒（医療用）,5200005D1030,ウンケイトウエキスカリュウ,温経湯エキス顆粒,Ｇ,,,390,33.64,13119,4,82,315,,0,1,0,121,"",37.2,14508,390,105,3532,0,0,0,0,0
201261,202606,ｴｸｾｸﾞﾗﾝ,エクセグラン錠１００ｍｇ,1139005F1023,ゾニサミドジョウ,ゾニサミド錠,錠,,,241,9.45,2277,1,477,180,0,0,1,0,31,"",12.6,3037,241,0,0,0,0,0,0,1.34
201376,202606,ｴﾊﾟﾃﾞｰﾙ,エパデールカプセル３００,3399004M1026,イコサペントサンエチルカプセル,イコサペント酸エチルカプセル,カプセル,,,420,15.11,6346,1,202,360,0,0,1,0,16,"",19.5,8190,420,0,0,0,0,0,0,1.17
201909,202606,ｵｲｸﾞﾙｺﾝ,オイグルコン錠１．２５ｍｇ,3961003F1028,グリベンクラミドジョウ,グリベンクラミド錠,錠,,,152,5.59,850,1,872,100,0,0,1,0,30,"",6.3,958,152,0,0,0,0,0,0,1.69
201910,202606,ｵｲｸﾞﾙｺﾝ,オイグルコン錠２．５ｍｇ,3961003F2024,グリベンクラミドジョウ,グリベンクラミド錠,錠,,,95,6.34,602,10,974,60,0,0,1,0,288,"",7.4,703,95,0,0,0,0,0,0,0
201946,202606,ｵｳﾚﾝｹﾞﾄﾞｸﾄ,０１５ツムラ黄連解毒湯エキス顆粒（医療用）,5200011D1078,オウレンゲドクトウエキスカリュウ,黄連解毒湯エキス顆粒,Ｇ,,,75,14.1,1058,19,793,0,0,0,0,0,576,"",14.1,1058,75,0,0,0,0,0,0,0
202149,202606,ｶﾞｽｺﾝ,ガスコン錠４０ｍｇ,2318001F1063,ジメチコンジョウ,ジメチコン錠,錠,,,122,4.83,589,,978,200,0,0,1,0,1,"",6.1,744,212,0,0,90,435,0,0,1.36
202150,202606,ｶﾞｽｺﾝ,ガスコン錠８０ｍｇ,2318001F3023,ジメチコンジョウ,ジメチコン錠,錠,,,321,5.52,1772,,586,300,0,0,1,0,4,"",6.3,2022,546,0,0,225,1242,0,0,0.55
202184,202606,ｶﾞｽﾛﾝｴﾇ,ガスロンＮ錠２ｍｇ,2329020F1027,イルソグラジンマレインサンエンジョウ,イルソグラジンマレイン酸塩錠,錠,,,187,8.24,1541,1,646,180,0,0,1,0,18,"",10.8,2020,188,0,0,0,0,0,0,1.56
202219,202606,ｶｯｺﾝﾄｳｴｷｽ,００１ツムラ葛根湯エキス顆粒（医療用）,5200013D1123,カッコントウエキスカリュウ,葛根湯エキス顆粒,Ｇ,,,812.5,11.89,9662,,115,550,0,0,1,0,11,"",13.4,10888,887.5,0,0,75,892,0,0,2.85
202234,202606,ｶｯｺﾝﾄｳｶｾﾝｷ,００２ツムラ葛根湯加川きゅう辛夷エキス顆粒（医療用）,5200015D1084,カッコントウカセンキュウシンイエキスカリュウ,葛根湯加川きゅう辛夷エキス顆粒,Ｇ,,,52.5,8.45,443,7,1037,52.5,0,0,1,0,206,"",10.1,530,52.5,0,0,0,0,0,0,0
202289,202606,ｶﾐｷﾋﾄｳｴｷｽ,１３７ツムラ加味帰脾湯エキス顆粒（医療用）,5200016D1054,カミキヒトウエキスカリュウ,加味帰脾湯エキス顆粒,Ｇ,,,105,22.46,2358,11,467,0,0,0,0,0,339,"",25.9,2720,105,0,0,0,0,0,0,0
202302,202606,ｶﾐｼｮｳﾖｳｻﾝｴ,０２４ツムラ加味逍遙散エキス顆粒（医療用）,5200017D1083,カミショウヨウサンエキスカリュウ,加味逍遙散エキス顆粒,Ｇ,,,315,13.73,4326,1,290,225,0,0,1,0,17,"",15.9,5009,315,0,0,0,0,0,0,1.4
202381,202606,ｶﾙﾃﾞﾅﾘﾝ,カルデナリン錠１ｍｇ,2149026F2022,ドキサゾシンメシルサンエンジョウ,ドキサゾシンメシル酸塩錠,錠,,,2,17,34,15,1146,0,0,0,0,0,449,"",13.3,27,2,0,0,0,0,0,0,0
202568,202606,ｷｷｮｳﾄｳｴｷｽ,１３８ツムラ桔梗湯エキス顆粒（医療用）,5200020D1026,キキョウトウエキスカリュウ,桔梗湯エキス顆粒,Ｇ,,,150,5.8,870,13,859,0,0,0,0,0,379,"",6.9,1035,150,0,0,0,0,0,0,0
202611,202606,ｷﾋﾄｳｴｷｽ,０６５ツムラ帰脾湯エキス顆粒（医療用）,5200022D1033,キヒトウエキスカリュウ,帰脾湯エキス顆粒,Ｇ,,,90,27.45,2470,18,449,0,0,0,0,0,547,"",30.2,2718,30,0,0,0,0,0,0,0
202747,202606,ｸﾗﾘｼｯﾄﾞ,クラリシッド錠２００ｍｇ,6149003F2020,クラリスロマイシンジョウ,クラリスロマイシン錠,錠,,,356,17.49,6226,,205,300,0,0,1,0,3,"",21.6,7690,230,300,5247,62,1084,0,0,1.39
202751,202606,ｸﾗﾘｽ,クラリス錠５０小児用　５０ｍｇ,6149003F1031,クラリスロマイシンジョウ,クラリスロマイシン錠,錠,,,110,18.16,1998,15,537,0,0,0,0,0,456,"",16.9,1859,110,0,0,0,0,0,0,0
202975,202606,ｹｲｶﾞｲﾚﾝｷﾞｮ,０５０ツムラ荊芥連翹湯エキス顆粒（医療用）,5200027D1052,ケイガイレンギョウトウエキスカリュウ,荊芥連翹湯エキス顆粒,Ｇ,,,487.5,15.97,7786,1,160,225,0,0,1,0,30,"",18.5,9019,262.5,0,0,0,0,0,0,2.17
202999,202606,ｹｲｼｶｼｬｸﾔｸﾀ,１３４ツムラ桂枝加芍薬大黄湯エキス顆粒（医療用）,5200033D1023,ケイシカシャクヤクダイオウトウエキスカリュウ,桂枝加芍薬大黄湯エキス顆粒,Ｇ,,,300,13.02,3906,3,320,225,0,0,1,0,88,"",14.4,4320,300,0,0,0,0,0,0,0
203016,202606,ｹｲｼｶﾘｭｳｺﾂﾎ,０２６ツムラ桂枝加竜骨牡蛎湯エキス顆粒（医療用）,5200035D1030,ケイシカリュウコツボレイトウエキスカリュウ,桂枝加竜骨牡蛎湯エキス顆粒,Ｇ,,,335,12.23,4099,,307,210,0,0,1,0,6,"",13.8,4623,545,0,0,210,2569,0,0,1.06
203048,202606,ｹｲｼﾌﾞｸﾘｮｳｶ,０２５ツムラ桂枝茯苓丸エキス顆粒（医療用）,5200038D1093,ケイシブクリョウガンエキスカリュウ,桂枝茯苓丸エキス顆粒,Ｇ,,,260,12.8,3328,14,368,0,0,0,0,0,430,"",14.1,3666,260,0,0,0,0,0,0,0
203049,202606,ｹｲｼﾌﾞｸﾘｮｳｶ,１２５ツムラ桂枝茯苓丸加よく苡仁エキス顆粒（医療用）,5200039D1039,ケイシブクリョウガンカヨクイニンエキスカリュウ,桂枝茯苓丸加よく苡仁エキス顆粒,Ｇ,,,225,14.84,3339,,366,210,0,0,1,0,4,"",16.4,3690,225,210,3116,210,3116,0,0,1.07
203212,202606,ｺｳｼﾞﾝ,３０２０ツムラの生薬コウジン末（調剤用）,5100064A1183,コウジンマツ,コウジン末,Ｇ,,,50,28.35,1418,,691,0,0,0,0,0,13,"",33.9,1695,95,0,0,45,1276,0,0,1.11
203264,202606,ｺﾞｼｬｼﾞﾝｷｶﾞ,１０７ツムラ牛車腎気丸エキス顆粒（医療用）,5200025D1029,ゴシャジンキガンエキスカリュウ,牛車腎気丸エキス顆粒,Ｇ,,,467.5,16,7480,1,166,225,0,0,1,0,25,"",17.7,8275,467.5,0,0,0,0,0,0,1.07
203271,202606,ｺﾞｼｭﾕﾄｳｴｷｽ,０３１ツムラ呉茱萸湯エキス顆粒（医療用）,5200046D1039,ゴシュユトウエキスカリュウ,呉茱萸湯エキス顆粒,Ｇ,,,320,13.9,4450,10,283,210,0,0,1,0,309,"",15.3,4896,320,0,0,0,0,0,0,0
203273,202606,ｺｽﾊﾟﾉﾝ,コスパノン錠４０ｍｇ,1249007F1032,フロプロピオンジョウ,フロプロピオン錠,錠,,,92,0,0,5,1151,0,0,0,0,0,148,"",6.3,580,92,0,0,0,0,0,0,0
203276,202606,ｺｽﾊﾟﾉﾝ,コスパノン錠８０ｍｇ,1249007F2020,フロプロピオンジョウ,フロプロピオン錠,錠,,,173,4.62,799,,892,100,0,0,1,0,11,"",6.3,1090,124,100,462,30,139,0,0,2.3
203378,202606,ｺﾒﾘｱﾝ,コメリアンコーワ錠５０,2171005F1068,ジラゼプエンサンエンスイワブツジョウ,ジラゼプ塩酸塩水和物錠,錠,,,75,6.4,480,19,1023,0,0,0,0,0,575,"",6.3,473,75,0,0,0,0,0,0,0
203436,202606,ｺﾞﾚｲｻﾝｴｷｽ,０１７ツムラ五苓散エキス顆粒（医療用）,5200048D1070,ゴレイサンエキスカリュウ,五苓散エキス顆粒,Ｇ,,,785,11.66,9153,,130,525,0,0,1,0,6,"",13.5,10598,1430,472,5503,262,3055,0,0,1.09
203573,202606,ｻｲｺｶﾘｭｳｺﾂﾎ,０１２ツムラ柴胡加竜骨牡蛎湯エキス顆粒（医療用）,5200050D1094,サイコカリュウコツボレイトウエキスカリュウ,柴胡加竜骨牡蛎湯エキス顆粒,Ｇ,,,645,16.98,10951,4,107,472.5,0,0,1,0,125,"",20.2,13029,645,0,0,0,0,0,0,0
203625,202606,ｻｲﾎﾞｸﾄｳｴｷｽ,０９６ツムラ柴朴湯エキス顆粒（医療用）,5200054D1033,サイボクトウエキスカリュウ,柴朴湯エキス顆粒,Ｇ,,,67.5,34,2295,23,475,0,0,0,0,0,683,"",33.9,2288,67.5,0,0,0,0,0,0,0
203741,202606,ｻﾜｼﾘﾝ,サワシリン錠２５０　２５０ｍｇ,6131001F2026,アモキシシリンスイワブツジョウ,アモキシシリン水和物錠,錠,,,85,13.37,1136,6,769,60,0,0,1,0,190,"",15.3,1301,85,0,0,0,0,0,0,0
203773,202606,ｻﾝｶﾏｸﾞﾈｼｳﾑ,重質酸化マグネシウム「ニッコー」,2344002X1217,サンカマグネシウム,酸化マグネシウム,Ｇ,,,468.472,1.6,749,6,911,60,0,0,1,0,192,"",1.65,773,468.472,0,0,0,0,0,0,0
203794,202606,ｻﾝｿｳﾆﾝﾄｳｴｷ,１０３ツムラ酸棗仁湯エキス顆粒（医療用）,5200056D1032,サンソウニントウエキスカリュウ,酸棗仁湯エキス顆粒,Ｇ,,,460,18,8280,22,150,0,0,0,0,0,680,"",18,8280,460,0,0,0,0,0,0,0
204003,202606,ｼﾁﾓﾂｺｳｶﾄｳｴ,０４６ツムラ七物降下湯エキス顆粒（医療用）,5200064D1045,シチモツコウカトウエキスカリュウ,七物降下湯エキス顆粒,Ｇ,,,240,11.85,2843,,416,225,0,0,1,0,6,"",13.1,3144,270,210,2488,225,2666,0,0,1.07
204067,202606,ｼﾌﾟﾛｷｻﾝ,シプロキサン錠２００ｍｇ,6241008F2020,シプロフロキサシンエンサンエンジョウ,シプロフロキサシン塩酸塩錠,錠,,,88,19.6,1725,7,600,20,0,0,1,0,200,"",24.5,2156,88,0,0,0,0,0,0,0
204072,202606,ｼﾍﾞﾉｰﾙ,シベノール錠１００ｍｇ,2129007F2027,シベンゾリンコハクサンエンジョウ,シベンゾリンコハク酸塩錠,錠,,,268,32.7,8764,2,142,0,0,0,0,0,45,"",21.3,5708,268,0,0,0,0,0,0,0
204124,202606,ｼｬｸﾔｸｶﾝｿﾞｳ,０６８ツムラ芍薬甘草湯エキス顆粒（医療用）,5200067D1049,シャクヤクカンゾウトウエキスカリュウ,芍薬甘草湯エキス顆粒,Ｇ,,,1322.5,9.23,12206,,95,945,0,0,1,0,6,"",10.4,13754,1232.5,945,8722,630,5815,0,0,0.47
204176,202606,ｼﾞｭｳｾﾞﾝﾀｲﾎ,０４８ツムラ十全大補湯エキス顆粒（医療用）,5200069D1048,ジュウゼンタイホトウエキスカリュウ,十全大補湯エキス顆粒,Ｇ,,,427.5,15.89,6794,4,181,262,0,0,1,0,107,"",18.4,7866,427.5,0,0,0,0,0,0,0
204197,202606,ｼﾞｭｳﾐﾊｲﾄﾞｸ,００６ツムラ十味敗毒湯エキス顆粒（医療用）,5200070D1105,ジュウミハイドクトウエキスカリュウ,十味敗毒湯エキス顆粒,Ｇ,,,300,11.79,3537,6,349,225,0,0,1,0,179,"",14.1,4230,300,0,0,0,0,0,0,0
204261,202606,ｼｮｳｻｲｺﾄｳｶｷ,１０９ツムラ小柴胡湯加桔梗石膏エキス顆粒（医療用）,5200074D1022,ショウサイコトウカキキョウセッコウエキスカリュウ,小柴胡湯加桔梗石膏エキス顆粒,Ｇ,,,292.5,31.11,9101,7,131,52.5,0,0,1,0,206,"",37.1,10852,292.5,0,0,0,0,0,0,0
204280,202606,ｼｮｳｾｲﾘｭｳﾄｳ,０１９ツムラ小青竜湯エキス顆粒（医療用）,5200075D1086,ショウセイリュウトウエキスカリュウ,小青竜湯エキス顆粒,Ｇ,,,639,10.71,6841,2,178,540,0,0,1,0,65,"",12.8,8179,639,0,0,0,0,0,0,0
204351,202606,ｼﾝｲｾｲﾊｲﾄｳｴ,１０４ツムラ辛夷清肺湯エキス顆粒（医療用）,5200080D1044,シンイセイハイトウエキスカリュウ,辛夷清肺湯エキス顆粒,Ｇ,,,262.5,13.39,3515,,352,262.5,0,0,1,0,13,"",15.5,4069,420,105,1406,157,2102,0,0,1
204661,202606,ｾｲｼｮｴｯｷﾄｳｴ,１３６ツムラ清暑益気湯エキス顆粒（医療用）,5200085D1020,セイショエッキトウエキスカリュウ,清暑益気湯エキス顆粒,Ｇ,,,535,18.65,9976,,113,472.5,0,0,1,0,4,"",21.6,11556,535,420,7832,420,7832,0,0,1.27
204780,202606,ｾﾊﾟｿﾞﾝ,セパゾン錠２　２ｍｇ,1124014F2034,クロキサゾラムジョウ,クロキサゾラム錠,錠,,,70,5.27,369,15,1067,0,0,0,0,0,447,"",6.3,441,70,0,0,0,0,0,0,0
204827,202606,ｾﾌｿﾞﾝ,セフゾンカプセル１００ｍｇ,6132013M2025,セフジニルカプセル,セフジニルカプセル,カプセル,,,73,59.7,4358,14,289,0,0,0,0,0,415,"",59.7,4358,73,0,0,0,0,0,0,0
204873,202606,ｾﾙｼﾝ,２ｍｇセルシン錠,1124017F2135,ジアゼパムジョウ,ジアゼパム錠,錠,,,115,6,690,13,934,0,0,0,0,0,403,"",6.4,736,117,0,0,0,0,0,0,0
204877,202606,ｾﾙﾆﾙﾄﾝ,セルニルトン錠,2590003F1023,セルニチンポーレンエキスジョウ,セルニチンポーレンエキス錠,錠,,,466,16.9,7875,11,156,0,0,0,0,0,331,"",21.3,9926,466,0,0,0,0,0,0,0
204891,202606,ｾﾙﾍﾞｯｸｽ,セルベックス細粒１０％,2329012C1026,テプレノンサイリュウ,テプレノン細粒,Ｇ,,,789,5.42,4278,,297,525,0,0,1,0,3,"",8.1,6391,1048.5,0,0,259,1404,0,0,0.47
204892,202606,ｾﾙﾍﾞｯｸｽ,セルベックスカプセル５０ｍｇ,2329012M1021,テプレノンカプセル,テプレノンカプセル,カプセル,,,276,7.78,2147,13,508,0,0,0,0,0,394,"",10.8,2981,276,0,0,0,0,0,0,0
205006,202606,ｿｹｲｶｯｹﾂﾄｳｴ,０５３ツムラ疎経活血湯エキス顆粒（医療用）,5200089D1045,ソケイカッケツトウエキスカリュウ,疎経活血湯エキス顆粒,Ｇ,,,412.5,16.2,6683,24,187,0,0,0,0,0,723,"",16.2,6683,412.5,0,0,0,0,0,0,0
205036,202606,ｿﾗﾅｯｸｽ,ソラナックス０．４ｍｇ錠,1124023F1037,アルプラゾラムジョウ,アルプラゾラム錠,錠,,,-100,4.74,-474,6,1282,90,0,0,1,0,183,"",6.3,-630,-100,0,0,0,0,0,0,0
205043,202606,ｿﾗﾝﾀｰﾙ,ソランタール錠１００ｍｇ,1148001F2101,チアラミドエンサンエンジョウ,チアラミド塩酸塩錠,Ｔ,,,185,9.62,1780,,584,0,0,0,0,0,2,"",10.8,1998,,200,1924,15,144,0,0,12.33
205104,202606,ﾀﾞｲｵｳｶﾝｿﾞｳ,０８４ツムラ大黄甘草湯エキス顆粒（医療用）,5200090D1030,ダイオウカンゾウトウエキスカリュウ,大黄甘草湯エキス顆粒,Ｇ,,,755,7.09,5356,,242,600,0,0,1,0,8,"",8,6040,785,472,3348,502,3561,0,0,0.44
205116,202606,ﾀﾞｲｹﾝﾁｭｳﾄｳ,１００ツムラ大建中湯エキス顆粒（医療用）,5200092D1020,ダイケンチュウトウエキスカリュウ,大建中湯エキス顆粒,Ｇ,,,1342.5,12.16,16323,,66,1890,0,0,1,0,1,"",13.7,18392,2135,472,5739,1265,15381,0,0,0.56
205134,202606,ﾀﾞｲｻｲｺﾄｳｴｷ,００８ツムラ大柴胡湯エキス顆粒（医療用）,5200093D1092,ダイサイコトウエキスカリュウ,大柴胡湯エキス顆粒,Ｇ,,,657.5,18.9,12430,,91,210,0,0,1,0,8,"",21.9,14399,237.5,420,7940,210,3970,0,0,3.13
205345,202606,ﾀﾝｻﾝｽｲｿﾅﾄﾘ,炭酸水素ナトリウム「三恵」,2344004X1100,タンサンスイソナトリウム,炭酸水素ナトリウム,ｇ,,,-2.5,0,0,1,1151,0,0,0,0,0,20,"",0,0,-2.5,0,0,0,0,0,0,0
205383,202606,ﾀﾝﾎﾞｺｰﾙ,タンボコール錠１００ｍｇ,2129009F2026,フレカイニドサクサンエンジョウ,フレカイニド酢酸塩錠,錠,,,105,38.38,4030,1,314,90,0,0,1,0,18,"",50.5,5303,105,0,0,0,0,0,0,20.96
205539,202606,ﾁｮｳﾄｳｻﾝｴｷｽ,０４７ツムラ釣藤散エキス顆粒（医療用）,5200101D1030,チョウトウサンエキスカリュウ,釣藤散エキス顆粒,Ｇ,,,172.5,31.38,5413,1,240,105,0,0,1,0,20,"",34.7,5986,172.5,0,0,0,0,0,0,1.64
205565,202606,ﾁｮﾚｲﾄｳｴｷｽ,０４０ツムラ猪苓湯エキス顆粒（医療用）,5200103D1101,チョレイトウエキスカリュウ,猪苓湯エキス顆粒,Ｇ,,,210,11.46,2406,3,459,200,0,0,1,0,83,"",13.7,2877,210,0,0,0,0,0,0,0
205601,202606,ﾂｳﾄﾞｳｻﾝｴｷｽ,１０５ツムラ通導散エキス顆粒（医療用）,5200105D1038,ツウドウサンエキスカリュウ,通導散エキス顆粒,Ｇ,,,907.5,12.95,11749,,97,675,0,0,1,0,3,"",14.6,13250,1132.5,0,0,225,2913,0,0,1.34
205661,202606,ﾃｵﾛﾝｸﾞ,テオロング錠２００ｍｇ,2251001F3049,テオフィリンジョホウジョウ,テオフィリン徐放錠,錠,,,52,9.15,476,19,1027,0,0,0,0,0,562,"",10.1,525,52,0,0,0,0,0,0,0
205708,202606,ﾃｸﾞﾚﾄｰﾙ,テグレトール錠２００ｍｇ,1139002F1062,カルバマゼピンジョウ,カルバマゼピン錠,錠,,,210,6.24,1310,1,721,180,0,0,1,0,30,"",7.4,1554,210,0,0,0,0,0,0,1.17
205756,202606,ﾃﾞﾊﾟｽ,デパス錠０．５ｍｇ,1179025F1026,エチゾラムジョウ,エチゾラム錠,錠,,,159,9.52,1514,,658,90,0,0,1,0,13,"",10.8,1717,104,100,952,45,428,0,0,3.53
205875,202606,ﾄｳｶｸｼﾞｮｳｷﾄ,０６１ツムラ桃核承気湯エキス顆粒（医療用）,5200106D1059,トウカクジョウキトウエキスカリュウ,桃核承気湯エキス顆粒,Ｇ,,,140,11.62,1627,14,624,0,0,0,0,0,430,"",12.8,1792,140,0,0,0,0,0,0,0
205884,202606,ﾄｳｷｲﾝｼｴｷｽ,０８６ツムラ当帰飲子エキス顆粒（医療用）,5200108D1023,トウキインシエキスカリュウ,当帰飲子エキス顆粒,ｇ,,,495,18.98,9396,1,125,450,0,0,1,0,18,"",21,10395,495,0,0,0,0,0,0,1.1
205891,202606,ﾄｳｷｼｷﾞｬｸｶｺ,０３８ツムラ当帰四逆加呉茱萸生姜湯エキス顆粒（医療用）,5200110D1047,トウキシギャクカゴシュユショウキョウトウエキスカリュウ,当帰四逆加呉茱萸生姜湯エキス顆粒,Ｇ,,,122.5,0,0,9,1151,0,0,0,0,0,262,"",16.6,2034,122.5,0,0,0,0,0,0,0
205907,202606,ﾄｳｷｼｬｸﾔｸｻﾝ,０２３ツムラ当帰芍薬散エキス顆粒（医療用）,5200111D1076,トウキシャクヤクサンエキスカリュウ,当帰芍薬散エキス顆粒,Ｇ,,,240,13.47,3232,1,383,225,0,0,1,0,22,"",14.9,3576,240,0,0,0,0,0,0,1.07
206034,202606,ﾄﾐﾛﾝ,トミロン錠１００　１００ｍｇ,6132009F2020,セフテラム　ピボキシルジョウ,セフテラム　ピボキシル錠,錠,,,22,36.25,798,,893,0,0,0,0,0,3,"",42.4,933,43,0,0,21,761,0,0,0.61
206127,202606,ﾄﾗﾝｻﾐﾝ,トランサミン錠５００ｍｇ,3327002F2041,トラネキサムサンジョウ,トラネキサム酸錠,錠,,,168,8.98,1509,1,659,100,0,0,1,0,18,"",10.9,1831,283,100,898,0,0,0,0,4
206275,202606,ﾅｳｾﾞﾘﾝ,ナウゼリン錠１０,2399005F2023,ドンペリドンジョウ,ドンペリドン錠,錠,,,120,9.6,1152,12,763,100,0,0,1,0,356,"",7.8,936,120,0,0,0,0,0,0,0
206302,202606,ﾅﾄﾘｯｸｽ,ナトリックス錠２,2149012F2020,インダパミドジョウ,インダパミド錠,錠,,,50,10.12,506,4,1015,30,0,0,1,0,118,"",11.7,585,50,0,0,0,0,0,0,0
206396,202606,ﾆｼﾞｭﾂﾄｳｴｷｽ,０８８ツムラ二朮湯エキス顆粒（医療用）,5200113D1024,ニジュツトウエキスカリュウ,二朮湯エキス顆粒,Ｇ,,,100,9.62,962,17,821,0,0,0,0,0,506,"",11.5,1150,100,0,0,0,0,0,0,0
206529,202606,ﾆﾝｼﾞﾝﾖｳｴｲﾄ,１０８ツムラ人参養栄湯エキス顆粒（医療用）,5200117D1030,ニンジンヨウエイトウエキスカリュウ,人参養栄湯エキス顆粒,Ｇ,,,382.5,17.27,6606,3,195,360,0,0,1,0,95,"",20,7650,403.5,0,0,0,0,0,0,0
206827,202606,ﾊｲﾉｳｻﾝｷｭｳﾄ,１２２ツムラ排膿散及湯エキス顆粒（医療用）,5200118D1027,ハイノウサンキュウトウエキスカリュウ,排膿散及湯エキス顆粒,Ｇ,,,472.5,12.12,5728,,230,472.5,0,0,1,0,9,"",13.4,6332,472.5,420,5092,420,5092,0,0,1.13
206898,202606,ﾊﾞｸﾓﾝﾄﾞｳﾄｳ,０２９ツムラ麦門冬湯エキス顆粒（医療用）,5200119D1030,バクモンドウトウエキスカリュウ,麦門冬湯エキス顆粒,Ｇ,,,588,13.8,8115,1,153,540,0,0,1,0,32,"",16.5,9702,588,0,0,0,0,0,0,0
